Application_ID,Customer_ID,Application_Date,Loan_Amount,Loan_Type,Channel,Status,Decision_Time_Hours
3043,158,2023-05-18,3420591,Personal,Online,Approved,53
3044,2028,2024-07-07,4916939,Mortgage,Online,Rejected,37
3045,1895,2025-09-30,664832,SME,Branch,Approved,41
3046,1863,2024-05-18,2464007,Personal,Branch,Pending,43
3047,552,2022-07-10,567211,Personal,Branch,Rejected,48
3048,1392,2024-10-29,3025626,Personal,Online,Approved,49
3049,952,2023-05-19,4593421,Mortgage,Branch,Rejected,50
3050,845,2025-09-04,2950263,Personal,Online,Approved,39
3051,339,2021-02-26,2306615,Personal,Online,Rejected,45
3052,2265,2023-10-27,2310652,Mortgage,Online,Approved,35
3053,1582,2024-12-05,712754,Personal,Branch,Approved,53
3054,1619,2021-05-25,2190407,Personal,Online,Approved,54
3055,2938,2025-03-30,160428,SME,Branch,Approved,62
3056,1383,2024-02-04,2531164,Personal,Branch,Pending,41
3057,2458,2024-11-15,365594,Mortgage,Branch,Rejected,79
3058,777,2025-04-03,1115626,Mortgage,Online,Approved,63
3059,535,2022-12-26,2956329,SME,Branch,Approved,22
3060,112,2022-09-20,4149645,Mortgage,Online,Pending,59
3061,2779,2023-01-11,4733000,SME,Online,Approved,68
3062,8,2021-05-04,2013956,Personal,Branch,Rejected,53
3063,2814,2024-01-09,4805577,Mortgage,Online,Rejected,51
3064,2747,2021-03-10,3806378,SME,Branch,Approved,48
3065,2893,2021-07-28,2422854,Personal,Online,Approved,57
3066,1257,2023-12-01,2088896,Mortgage,Online,Approved,15
3067,1534,2024-11-18,1416891,Personal,Online,Approved,42
3068,410,2022-05-13,3943489,Mortgage,Online,Rejected,59
3069,582,2023-11-10,1992774,Personal,Online,Rejected,48
3070,968,2025-07-03,4109507,SME,Online,Rejected,46
3071,1584,2022-04-08,3459242,Mortgage,Online,Approved,54
3072,443,2021-09-08,2516450,SME,Online,Approved,60
3073,1222,2025-01-13,4817813,Mortgage,Online,Rejected,41
3074,1265,2021-02-10,4263546,Personal,Branch,Approved,64
3075,540,2024-03-13,2457306,Personal,Online,Rejected,44
3076,2747,2023-06-06,4687891,Mortgage,Branch,Rejected,51
3077,2177,2024-11-04,1366170,SME,Online,Approved,40
3078,1008,2024-07-22,1935675,Mortgage,Branch,Approved,46
3079,1908,2021-11-16,403144,Personal,Online,Rejected,46
3080,836,2021-05-20,190990,Mortgage,Online,Approved,43
3081,1944,2023-04-17,3484030,Personal,Online,Approved,57
3082,522,2021-04-15,3500297,Personal,Online,Approved,58
3083,506,2021-10-29,4190445,Mortgage,Online,Rejected,43
3084,961,2021-03-05,4540282,SME,Branch,Approved,35
3085,964,2025-02-05,3618405,Personal,Online,Approved,52
3086,2212,2023-01-27,4238818,Mortgage,Branch,Approved,58
3087,2402,2024-12-05,1588470,SME,Branch,Approved,49
3088,2897,2023-10-17,2688989,SME,Branch,Rejected,31
3089,1882,2025-10-10,676120,SME,Online,Rejected,33
3090,2692,2022-08-16,1474048,SME,Branch,Rejected,32
3091,1267,2022-11-26,1163777,SME,Online,Approved,42
3092,1119,2023-09-16,3278572,Mortgage,Online,Approved,30
3093,1932,2023-08-12,4173599,Mortgage,Branch,Approved,34
3094,269,2022-09-10,1725756,Mortgage,Branch,Rejected,46
3095,1703,2023-03-20,4770468,Mortgage,Branch,Approved,38
3096,1504,2023-09-08,3256782,Personal,Branch,Approved,69
3097,490,2024-03-02,1490841,Mortgage,Online,Rejected,55
3098,2732,2024-11-08,3448798,Mortgage,Online,Approved,48
3099,1215,2025-12-06,2063763,SME,Branch,Approved,58
3100,435,2025-03-31,881789,Mortgage,Branch,Approved,42
3101,2151,2021-01-29,3716597,Personal,Branch,Rejected,53
3102,327,2025-10-28,425897,Mortgage,Online,Approved,43
3103,882,2024-11-03,538590,Mortgage,Branch,Approved,56
3104,1943,2024-07-16,929806,Personal,Branch,Approved,74
3105,2636,2023-08-21,2942387,Personal,Online,Approved,46
3106,1372,2024-01-28,4110859,Mortgage,Online,Rejected,77
3107,1407,2025-06-29,1467960,Mortgage,Online,Rejected,46
3108,580,2021-06-19,4437985,Mortgage,Online,Approved,46
3109,2159,2021-03-19,4535638,Personal,Online,Approved,45
3110,985,2025-06-21,3757302,Mortgage,Online,Pending,60
3111,2359,2024-11-09,3941302,Mortgage,Online,Approved,38
3112,2536,2025-11-15,140856,SME,Branch,Pending,43
3113,912,2024-10-07,3727161,SME,Online,Rejected,40
3114,2918,2023-12-19,3146461,Mortgage,Online,Approved,56
3115,508,2021-05-14,3860186,Personal,Branch,Approved,49
3116,2216,2022-08-01,3913234,Personal,Branch,Approved,27
3117,556,2023-05-02,3287906,Personal,Branch,Approved,56
3118,829,2021-04-04,1787818,SME,Online,Approved,35
3119,2550,2024-11-01,2704143,Personal,Branch,Approved,54
3120,1246,2023-02-22,4309601,SME,Online,Approved,55
3121,1076,2023-10-21,3364313,Personal,Online,Approved,49
3122,810,2021-09-29,2976515,Personal,Online,Rejected,53
3123,2342,2025-12-19,3439607,Mortgage,Online,Rejected,41
3124,703,2023-06-02,2590832,SME,Branch,Approved,31
3125,194,2021-03-07,978269,SME,Branch,Approved,59
3126,2810,2023-06-06,942557,Personal,Online,Approved,36
3127,1961,2022-12-01,657099,SME,Online,Approved,30
3128,720,2022-11-22,3556809,SME,Online,Rejected,47
3129,219,2022-04-08,4608928,Personal,Online,Approved,47
3130,2145,2025-10-18,1682906,Mortgage,Branch,Pending,34
3131,2689,2025-06-23,1949101,SME,Online,Pending,43
3132,2808,2025-07-27,2457735,SME,Branch,Approved,46
3133,1530,2022-05-04,4343967,Mortgage,Online,Approved,47
3134,371,2021-01-26,556498,SME,Online,Rejected,42
3135,1831,2025-04-25,1935924,SME,Online,Approved,40
3136,719,2025-11-01,3162627,SME,Branch,Approved,64
3137,1241,2022-07-22,716988,SME,Branch,Rejected,43
3138,669,2021-03-22,1384690,SME,Branch,Approved,48
3139,201,2023-10-23,4116701,SME,Online,Pending,43
3140,2321,2023-03-18,3517840,Mortgage,Branch,Approved,73
3141,622,2022-06-24,2345067,Mortgage,Online,Approved,19
3142,1280,2024-11-05,1809861,SME,Online,Approved,57
3143,532,2023-05-20,2138501,Mortgage,Online,Approved,40
3144,676,2022-01-25,3416132,SME,Branch,Approved,52
3145,2539,2023-06-15,3276507,SME,Branch,Approved,31
3146,2769,2024-04-20,216888,SME,Online,Rejected,50
3147,79,2021-02-28,2081178,Mortgage,Branch,Approved,57
3148,2648,2022-10-07,4562521,Personal,Online,Pending,23
3149,20,2021-08-09,1424880,Mortgage,Online,Rejected,55
3150,2735,2022-02-23,739482,SME,Branch,Approved,20
3151,492,2021-10-22,2038669,Mortgage,Online,Approved,57
3152,1958,2021-08-31,809838,Personal,Branch,Approved,33
3153,2083,2024-02-27,1803611,SME,Branch,Pending,69
3154,2448,2022-11-21,4242048,SME,Online,Approved,18
3155,1926,2021-09-15,522192,Personal,Branch,Rejected,61
3156,873,2023-09-17,3398584,Mortgage,Branch,Pending,54
3157,2743,2024-04-24,2100835,Personal,Online,Rejected,52
3158,2559,2022-05-17,2472165,Mortgage,Branch,Approved,60
3159,1242,2024-12-23,4225882,SME,Online,Approved,27
3160,730,2022-10-10,4310180,SME,Online,Approved,32
3161,2558,2025-03-23,3864260,SME,Branch,Approved,40
3162,2927,2023-12-18,4645470,Mortgage,Branch,Rejected,53
3163,2884,2025-11-15,3037432,Mortgage,Online,Approved,53
3164,2964,2025-04-03,4732261,SME,Branch,Approved,38
3165,594,2023-10-31,3846583,Personal,Online,Approved,59
3166,2384,2023-10-26,3009081,Personal,Online,Approved,64
3167,1759,2024-04-19,1101021,Personal,Branch,Approved,32
3168,4,2021-04-19,598581,Mortgage,Online,Approved,44
3169,2381,2024-05-20,4105458,Personal,Online,Approved,32
3170,2468,2025-03-02,4468270,SME,Branch,Pending,27
3171,534,2021-03-13,2477203,SME,Branch,Rejected,54
3172,73,2023-04-20,4778619,Mortgage,Branch,Approved,39
3173,1032,2024-05-15,239674,Personal,Online,Rejected,47
3174,2503,2022-10-24,4516717,Personal,Online,Rejected,36
3175,1674,2023-12-25,4783586,Mortgage,Online,Approved,53
3176,1442,2022-07-07,1793585,Personal,Branch,Approved,55
3177,929,2023-07-10,4309296,SME,Branch,Approved,65
3178,249,2021-11-20,2964570,SME,Branch,Approved,57
3179,1342,2021-04-04,2042781,Personal,Branch,Approved,40
3180,2769,2023-05-27,632012,Mortgage,Online,Approved,62
3181,437,2023-10-31,634983,SME,Online,Approved,48
3182,1639,2023-06-01,3291545,Mortgage,Branch,Approved,36
3183,2313,2022-05-22,4577788,Personal,Online,Rejected,35
3184,581,2023-08-08,2898494,Personal,Branch,Approved,39
3185,1556,2021-10-03,4804944,SME,Online,Rejected,53
3186,1902,2021-01-20,134594,Mortgage,Online,Approved,45
3187,1227,2023-10-30,1285459,Mortgage,Online,Approved,56
3188,1671,2021-02-06,2044920,SME,Online,Approved,60
3189,1372,2022-11-08,563824,Personal,Branch,Pending,51
3190,2206,2023-07-12,3400018,Mortgage,Branch,Approved,57
3191,997,2023-10-02,2747107,SME,Branch,Approved,56
3192,1789,2021-05-13,4299620,SME,Branch,Pending,48
3193,2338,2024-07-03,4986440,Personal,Online,Approved,23
3194,2629,2022-06-23,4504906,Mortgage,Online,Pending,31
3195,2349,2025-12-15,902552,Mortgage,Online,Approved,58
3196,806,2021-09-14,2830436,Personal,Branch,Approved,69
3197,649,2021-08-10,1467762,Mortgage,Branch,Approved,59
3198,2533,2025-04-19,144049,Mortgage,Branch,Pending,41
3199,1551,2021-04-03,548376,SME,Online,Pending,46
3200,2524,2023-06-01,2088108,SME,Online,Approved,65
3201,2233,2025-03-14,4284863,SME,Branch,Approved,46
3202,2772,2024-09-10,1170311,SME,Online,Pending,49
3203,1273,2024-09-02,3755384,Personal,Online,Approved,44
3204,432,2023-12-14,816969,Mortgage,Branch,Approved,54
3205,259,2021-09-08,483646,Personal,Branch,Approved,50
3206,841,2024-05-01,194827,SME,Online,Rejected,27
3207,622,2025-07-24,1714458,Mortgage,Branch,Approved,17
3208,1403,2025-08-29,4041156,Mortgage,Online,Approved,40
3209,2226,2022-07-10,4944615,SME,Branch,Rejected,41
3210,1934,2021-09-11,450882,Mortgage,Branch,Approved,50
3211,2628,2021-09-11,234592,Mortgage,Branch,Approved,51
3212,1708,2025-05-01,815918,SME,Online,Pending,71
3213,2524,2024-11-08,1274659,Personal,Branch,Rejected,66
3214,1631,2023-03-14,2877317,Personal,Online,Rejected,34
3215,1555,2021-03-09,357017,Mortgage,Online,Approved,46
3216,81,2025-08-23,3048283,SME,Online,Rejected,41
3217,1511,2025-12-01,3923079,Mortgage,Branch,Rejected,37
3218,1998,2022-01-17,3923494,Personal,Online,Pending,56
3219,1988,2023-12-15,2987290,SME,Branch,Pending,55
3220,2774,2025-02-05,2467383,SME,Online,Approved,28
3221,1048,2022-02-10,3225234,Mortgage,Online,Approved,46
3222,2368,2024-09-22,249140,Personal,Online,Rejected,47
3223,2734,2025-07-30,1072531,SME,Branch,Pending,54
3224,1487,2025-05-23,2246850,Personal,Online,Approved,38
3225,2489,2022-03-30,2187728,SME,Branch,Approved,60
3226,1815,2021-03-09,3336306,SME,Branch,Rejected,51
3227,2472,2024-07-14,4974959,Personal,Branch,Rejected,43
3228,1731,2021-09-01,2008423,Personal,Online,Approved,52
3229,2763,2024-02-04,2440726,Mortgage,Online,Rejected,44
3230,1081,2023-08-18,2890587,SME,Online,Rejected,42
3231,2203,2021-02-28,4285362,Personal,Online,Approved,60
3232,1308,2024-04-14,344321,Mortgage,Online,Rejected,60
3233,2430,2024-07-19,1544331,SME,Online,Approved,71
3234,619,2022-09-11,602385,Personal,Online,Rejected,60
3235,102,2023-12-23,3424900,Personal,Branch,Approved,48
3236,2484,2024-04-28,4020511,Mortgage,Online,Approved,64
3237,1605,2024-08-17,835582,SME,Branch,Approved,81
3238,2852,2024-01-15,2597523,Mortgage,Branch,Approved,65
3239,1873,2023-03-25,3843949,Mortgage,Branch,Rejected,43
3240,325,2024-06-17,1580694,Mortgage,Online,Approved,52
3241,2647,2023-12-11,905930,Mortgage,Online,Pending,36
3242,2255,2021-04-21,1604683,Mortgage,Online,Approved,45
3243,2620,2025-11-03,1544831,Mortgage,Branch,Approved,21
3244,2508,2023-12-08,2483111,SME,Online,Rejected,57
3245,526,2023-07-08,2170556,SME,Branch,Approved,61
3246,67,2023-01-31,2580271,SME,Online,Rejected,28
3247,408,2024-02-16,1670621,SME,Online,Rejected,54
3248,361,2024-10-25,4142963,SME,Online,Approved,74
3249,1572,2023-02-17,1066243,Mortgage,Online,Approved,39
3250,632,2023-01-31,3299822,SME,Online,Approved,77
3251,2423,2022-03-10,2303046,SME,Online,Approved,47
3252,711,2022-04-20,4846011,Mortgage,Branch,Approved,29
3253,692,2024-07-18,193901,Personal,Online,Rejected,49
3254,1976,2022-07-10,4001101,Mortgage,Branch,Approved,74
3255,1117,2025-02-19,327371,Personal,Branch,Approved,63
3256,1462,2025-12-24,368496,Personal,Branch,Rejected,35
3257,403,2021-10-11,2326751,SME,Branch,Approved,40
3258,1920,2021-09-22,1183892,Mortgage,Branch,Approved,55
3259,1084,2022-05-14,1173639,Mortgage,Branch,Approved,65
3260,262,2025-12-31,4112014,Personal,Online,Rejected,45
3261,2832,2022-08-06,730176,Mortgage,Online,Approved,88
3262,1464,2021-05-31,3882112,SME,Online,Approved,49
3263,142,2021-09-08,3392093,SME,Online,Approved,41
3264,532,2022-11-23,1991599,SME,Online,Pending,32
3265,2772,2023-07-06,1638111,Mortgage,Branch,Approved,74
3266,766,2025-05-29,383546,SME,Branch,Approved,35
3267,2655,2023-01-16,3189323,Personal,Branch,Pending,59
3268,442,2023-10-29,4025540,SME,Branch,Rejected,45
3269,2801,2023-06-20,688256,Personal,Online,Approved,48
3270,477,2022-11-16,3574551,Mortgage,Online,Approved,67
3271,2615,2023-01-18,2073174,SME,Online,Rejected,54
3272,1146,2021-02-26,2020784,Mortgage,Branch,Approved,55
3273,1809,2024-10-16,3507497,Personal,Online,Approved,41
3274,62,2024-05-20,4954256,Mortgage,Branch,Approved,46
3275,1567,2025-02-02,732196,Mortgage,Online,Approved,51
3276,2539,2024-11-12,2022598,Mortgage,Online,Approved,40
3277,2997,2024-04-14,3927700,SME,Online,Rejected,49
3278,154,2025-03-31,2517730,Mortgage,Branch,Approved,51
3279,2404,2024-07-28,1826830,Mortgage,Branch,Approved,52
3280,1931,2024-03-16,2830058,SME,Branch,Approved,61
3281,1869,2025-08-25,314525,Mortgage,Branch,Approved,55
3282,2251,2025-04-16,496393,Personal,Online,Approved,72
3283,2462,2025-06-27,605506,Mortgage,Online,Approved,44
3284,350,2023-03-31,176992,Mortgage,Branch,Approved,69
3285,497,2022-01-27,779624,Personal,Branch,Approved,32
3286,2304,2024-11-13,2202470,SME,Online,Rejected,45
3287,344,2022-11-08,379122,Mortgage,Online,Rejected,71
3288,2668,2021-08-26,3420745,Mortgage,Online,Rejected,56
3289,592,2023-04-20,1282691,Personal,Branch,Approved,46
3290,6,2022-06-18,1124219,Mortgage,Branch,Approved,34
3291,2752,2022-04-03,2289536,SME,Online,Rejected,39
3292,2196,2021-02-05,3187766,SME,Online,Approved,50
3293,2356,2022-10-04,3327887,Mortgage,Online,Approved,57
3294,2814,2024-08-17,2238306,Mortgage,Online,Approved,59
3295,2694,2021-09-09,3634505,Personal,Online,Pending,52
3296,2867,2022-11-18,4392408,Personal,Online,Approved,33
3297,1767,2024-01-30,2687362,Mortgage,Branch,Rejected,26
3298,2075,2025-06-27,2453831,Mortgage,Online,Approved,59
3299,1700,2022-01-03,2010473,Personal,Online,Rejected,64
3300,2863,2022-09-06,914785,Mortgage,Branch,Approved,68
3301,416,2024-03-14,3520711,SME,Branch,Approved,52
3302,1107,2023-12-17,3855392,Personal,Online,Approved,58
3303,2368,2025-06-23,2336880,Personal,Branch,Pending,51
3304,786,2022-06-25,4345990,Personal,Online,Approved,49
3305,2888,2022-10-23,4145204,SME,Branch,Approved,54
3306,1105,2025-03-14,2099154,Personal,Online,Rejected,60
3307,2913,2024-05-12,4033556,SME,Branch,Approved,60
3308,828,2022-08-31,685333,Mortgage,Online,Approved,45
3309,1266,2023-12-11,482926,SME,Branch,Rejected,52
3310,1383,2023-02-25,310970,Mortgage,Online,Rejected,38
3311,1450,2023-10-27,2948335,Mortgage,Branch,Approved,46
3312,1406,2025-05-13,2793176,Personal,Online,Rejected,50
3313,1548,2023-11-05,3062439,Mortgage,Branch,Approved,43
3314,255,2023-03-23,1206189,Mortgage,Online,Rejected,52
3315,1187,2025-09-30,1554780,Mortgage,Online,Approved,54
3316,878,2025-08-22,2259870,Personal,Branch,Approved,53
3317,2541,2025-07-14,329457,Mortgage,Branch,Approved,54
3318,357,2024-08-12,2328803,Mortgage,Online,Rejected,59
3319,2234,2022-08-07,717699,Mortgage,Online,Rejected,24
3320,1026,2023-01-31,497493,Mortgage,Online,Approved,43
3321,1221,2024-08-02,3574953,SME,Branch,Approved,54
3322,193,2024-03-14,974309,Personal,Online,Approved,71
3323,901,2025-07-05,1430445,Personal,Online,Approved,34
3324,584,2025-01-06,1145401,Personal,Online,Approved,59
3325,936,2022-06-28,3229699,Personal,Branch,Approved,32
3326,1563,2024-05-17,2630440,Personal,Online,Approved,54
3327,1503,2023-02-26,4399432,Mortgage,Online,Rejected,54
3328,2966,2025-09-30,729399,SME,Online,Approved,62
3329,2258,2023-07-01,4878723,SME,Branch,Approved,61
3330,2802,2025-10-14,1217146,SME,Branch,Approved,44
3331,893,2023-09-14,2299325,Mortgage,Branch,Approved,50
3332,2605,2021-02-16,1456303,Mortgage,Online,Approved,53
3333,966,2024-01-24,1422905,SME,Branch,Approved,60
3334,2538,2022-05-20,3231289,Mortgage,Online,Approved,44
3335,404,2021-08-24,535795,Personal,Branch,Approved,51
3336,2256,2021-05-20,4530410,SME,Branch,Rejected,41
3337,570,2024-01-27,2756380,SME,Online,Rejected,44
3338,1744,2022-12-07,2605271,Personal,Branch,Approved,60
3339,95,2021-07-15,3831647,SME,Online,Rejected,59
3340,2024,2021-03-22,2932249,Personal,Branch,Approved,47
3341,2176,2023-03-28,4585893,Mortgage,Online,Pending,48
3342,1333,2022-02-07,1749838,Personal,Online,Rejected,34
3343,1277,2025-01-17,1674660,Personal,Branch,Rejected,37
3344,555,2024-03-02,154765,Personal,Branch,Approved,54
3345,2051,2025-08-21,4684303,Personal,Branch,Approved,36
3346,2498,2022-03-15,1618675,Personal,Branch,Approved,54
3347,1997,2023-04-29,3454554,SME,Online,Approved,27
3348,2189,2023-10-27,1937724,SME,Branch,Approved,58
3349,1702,2023-12-25,3355351,SME,Online,Approved,55
3350,2769,2024-04-01,2179832,Mortgage,Online,Approved,80
3351,2566,2022-10-30,145596,Mortgage,Branch,Rejected,30
3352,1359,2022-03-17,3954033,Mortgage,Online,Approved,53
3353,1842,2024-04-17,3242635,Personal,Branch,Rejected,32
3354,204,2025-10-18,4235335,SME,Online,Approved,44
3355,2945,2023-02-20,2843708,SME,Branch,Rejected,38
3356,198,2023-09-10,4817966,Mortgage,Branch,Approved,30
3357,729,2024-01-23,4792010,Mortgage,Online,Rejected,46
3358,1443,2024-04-24,4136925,Mortgage,Branch,Rejected,51
3359,1293,2022-03-13,2130194,Personal,Online,Rejected,56
3360,1700,2021-12-27,2819559,SME,Branch,Approved,46
3361,1800,2024-05-30,998733,Personal,Branch,Approved,40
3362,1977,2025-11-29,2128352,Personal,Online,Pending,44
3363,1501,2024-07-13,4921566,SME,Branch,Pending,43
3364,2083,2024-11-05,2578476,Personal,Online,Pending,41
3365,2747,2025-08-22,4163812,SME,Branch,Approved,42
3366,2544,2025-12-17,3447114,Mortgage,Branch,Approved,50
3367,1362,2024-01-13,1143515,Personal,Online,Approved,58
3368,86,2025-05-30,4125595,SME,Online,Approved,55
3369,991,2023-05-26,3044633,Personal,Branch,Pending,31
3370,2179,2023-04-19,719454,Mortgage,Branch,Pending,42
3371,839,2021-08-09,2698297,Personal,Branch,Approved,40
3372,948,2021-06-10,1884022,SME,Online,Rejected,47
3373,2536,2021-08-13,873511,Mortgage,Branch,Rejected,38
3374,2593,2025-04-26,3079868,Mortgage,Branch,Approved,70
3375,1897,2024-06-01,528388,Personal,Online,Rejected,52
3376,156,2021-04-20,1717972,Personal,Online,Approved,54
3377,1718,2024-11-14,165580,Personal,Online,Rejected,38
3378,1685,2022-05-15,1069674,SME,Online,Approved,43
3379,1078,2024-05-31,2841563,Personal,Branch,Approved,42
3380,2138,2023-04-08,2156164,SME,Branch,Approved,33
3381,554,2023-01-10,2750380,SME,Branch,Approved,40
3382,2974,2024-02-15,2106444,Personal,Branch,Approved,35
3383,2956,2024-03-31,4406540,Mortgage,Branch,Rejected,39
3384,1359,2024-02-10,753450,Personal,Online,Approved,42
3385,1193,2023-02-08,4071195,Personal,Branch,Approved,56
3386,2645,2025-01-19,1149116,Personal,Branch,Approved,48
3387,2927,2021-07-10,3427640,SME,Branch,Rejected,58
3388,435,2025-11-20,4961691,Personal,Online,Pending,64
3389,619,2024-03-30,543919,SME,Online,Approved,54
3390,862,2022-06-03,3818547,Personal,Online,Rejected,56
3391,931,2021-05-10,382536,Personal,Branch,Approved,57
3392,835,2024-04-05,1965416,SME,Online,Approved,44
3393,493,2023-07-09,1487575,SME,Online,Rejected,43
3394,241,2024-08-01,4120038,Mortgage,Branch,Approved,39
3395,291,2021-07-30,1072565,Mortgage,Branch,Pending,54
3396,2217,2024-08-13,3982928,Personal,Branch,Rejected,59
3397,350,2023-01-06,2155817,Mortgage,Online,Pending,34
3398,2417,2025-06-26,1199146,Mortgage,Branch,Approved,31
3399,966,2023-10-12,4356957,Personal,Branch,Approved,44
3400,638,2024-10-01,2099871,Mortgage,Online,Approved,49
3401,1144,2021-10-26,1921378,SME,Branch,Rejected,42
3402,447,2022-04-25,2162111,Personal,Branch,Approved,70
3403,1399,2024-12-21,207620,Personal,Branch,Rejected,68
3404,865,2025-01-07,3272304,SME,Branch,Approved,42
3405,2362,2021-04-30,2478708,Personal,Online,Approved,66
3406,936,2024-01-15,4794092,SME,Branch,Rejected,66
3407,2196,2022-07-28,3771564,Personal,Branch,Approved,63
3408,2244,2021-02-03,4695359,SME,Online,Pending,45
3409,1801,2024-08-13,4880568,Mortgage,Branch,Rejected,68
3410,2720,2021-04-11,2483728,Mortgage,Online,Approved,45
