Customer_ID,Parish,Age,Employment_Status,Annual_Income,Risk_Profile,KYC_Status
2592,St. Catherine,63,Self-Employed,5063528,Low,Verified
2593,Kingston,47,Employed,1829922,Low,Pending
2594,St. Catherine,61,Self-Employed,1034745,Low,Pending
2595,Clarendon,36,Unemployed,7146252,Low,Rejected
2596,Clarendon,54,Employed,4383650,Medium,Rejected
2597,St. Catherine,52,Unemployed,4598570,Low,Rejected
2598,Kingston,46,Employed,3163319,Low,Pending
2599,St. Catherine,45,Self-Employed,2618222,Medium,Verified
2600,St. Catherine,22,Unemployed,3635148,Low,Verified
2601,St. Catherine,32,Self-Employed,6210687,Medium,Verified
2602,St. James,60,Self-Employed,1363506,Medium,Verified
2603,Clarendon,29,Employed,5924021,High,Pending
2604,Manchester,32,Unemployed,1315729,Medium,Verified
2605,Manchester,46,Self-Employed,6272646,Low,Verified
2606,St. James,29,Employed,3712044,Low,Verified
2607,St. Catherine,30,Employed,5845416,Low,Verified
2608,St. James,52,Employed,2883805,High,Verified
2609,St. James,54,Self-Employed,6073897,Low,Verified
2610,Kingston,68,Employed,3913192,Low,Verified
2611,Clarendon,40,Unemployed,1154182,Low,Verified
2612,Manchester,59,Unemployed,5942798,High,Verified
2613,St. Catherine,22,Self-Employed,3440955,Low,Verified
2614,Manchester,21,Unemployed,4368935,High,Pending
2615,Manchester,56,Employed,3298002,Low,Verified
2616,Clarendon,44,Self-Employed,7299562,Low,Verified
2617,Manchester,47,Employed,2842532,Low,Rejected
2618,Manchester,22,Self-Employed,5941185,High,Verified
2619,St. James,51,Self-Employed,3716585,High,Verified
2620,Clarendon,34,Employed,2374255,Low,Verified
2621,Kingston,22,Unemployed,7812022,Low,Pending
2622,St. Catherine,49,Unemployed,4579404,Medium,Verified
2623,Manchester,35,Self-Employed,6347239,Low,Verified
2624,St. Catherine,32,Employed,7695464,Low,Pending
2625,Kingston,57,Employed,5283562,Low,Verified
2626,St. Catherine,48,Self-Employed,6710122,Low,Pending
2627,Kingston,40,Unemployed,5893878,Low,Verified
2628,St. James,59,Employed,3569785,Low,Verified
2629,Manchester,44,Unemployed,4314078,Low,Pending
2630,Kingston,41,Unemployed,4515663,High,Verified
2631,St. Catherine,30,Self-Employed,4421609,Low,Pending
2632,Manchester,66,Self-Employed,6763132,Medium,Rejected
2633,St. James,34,Unemployed,3464119,Low,Verified
2634,Manchester,57,Employed,2111147,Medium,Rejected
2635,Kingston,38,Employed,7682011,Low,Verified
2636,St. James,44,Self-Employed,2897951,Medium,Pending
2637,St. Catherine,34,Unemployed,6360683,Low,Verified
2638,St. James,54,Employed,2336201,High,Verified
2639,St. James,32,Employed,2379889,Low,Verified
2640,Clarendon,42,Self-Employed,1338769,Low,Verified
2641,St. James,26,Unemployed,1087555,High,Verified
2642,St. James,56,Employed,2600830,Medium,Rejected
2643,Manchester,65,Self-Employed,4575944,Low,Pending
2644,St. Catherine,56,Employed,3544454,High,Verified
2645,Manchester,42,Employed,1208177,Low,Verified
2646,Manchester,34,Employed,6457863,Low,Pending
2647,Kingston,36,Self-Employed,5508415,High,Verified
2648,Manchester,56,Unemployed,3997418,Low,Verified
2649,Clarendon,45,Self-Employed,5571462,High,Verified
2650,Clarendon,52,Unemployed,3921192,Low,Verified
2651,Kingston,53,Employed,3588647,Medium,Verified
2652,St. Catherine,65,Unemployed,7024898,Medium,Pending
2653,St. Catherine,56,Employed,7178384,High,Verified
2654,Manchester,40,Employed,2370497,Medium,Verified
2655,Manchester,38,Self-Employed,1534158,Low,Rejected
2656,Manchester,58,Employed,3492205,Medium,Verified
2657,St. Catherine,23,Self-Employed,6959729,Low,Verified
2658,St. James,43,Unemployed,1605231,Medium,Verified
2659,Clarendon,52,Unemployed,2222771,High,Verified
2660,St. James,65,Employed,7745685,Low,Verified
2661,St. James,36,Self-Employed,3969283,Medium,Verified
2662,St. Catherine,25,Employed,6440357,Low,Verified
2663,St. James,24,Self-Employed,3279129,Low,Verified
2664,Kingston,41,Self-Employed,1655434,Low,Verified
2665,Manchester,60,Self-Employed,1108697,Medium,Pending
2666,Kingston,34,Unemployed,4210960,Low,Verified
2667,Clarendon,59,Self-Employed,4515799,Medium,Verified
2668,Manchester,51,Unemployed,5519707,Low,Rejected
2669,St. James,34,Self-Employed,5717790,Medium,Verified
2670,Clarendon,26,Unemployed,872908,Low,Verified
2671,Manchester,32,Unemployed,2441973,High,Verified
2672,St. James,36,Unemployed,6832290,Low,Pending
2673,Kingston,37,Employed,5365391,Medium,Verified
2674,Manchester,65,Self-Employed,5003726,Low,Verified
2675,St. James,43,Employed,7266154,Medium,Verified
2676,Kingston,34,Self-Employed,7704977,Low,Verified
2677,Clarendon,27,Self-Employed,1642606,Medium,Pending
2678,Clarendon,66,Employed,6532452,Low,Verified
2679,Clarendon,52,Unemployed,4671549,Medium,Verified
2680,Clarendon,35,Self-Employed,1250415,Low,Rejected
2681,St. Catherine,64,Unemployed,6435312,Low,Verified
2682,Manchester,37,Employed,7744744,Low,Verified
2683,Manchester,61,Unemployed,4499446,Low,Verified
2684,St. Catherine,67,Self-Employed,5023138,Low,Pending
2685,St. James,64,Self-Employed,1348723,High,Pending
2686,St. James,54,Self-Employed,4032940,High,Rejected
2687,Clarendon,25,Employed,2428661,Medium,Verified
2688,Kingston,65,Self-Employed,3333922,Low,Verified
2689,St. James,47,Employed,5573147,Low,Verified
2690,Kingston,43,Unemployed,885350,Medium,Pending
2691,Manchester,60,Self-Employed,5009020,Low,Verified
2692,Kingston,34,Self-Employed,1908837,High,Verified
2693,Manchester,35,Self-Employed,1745032,Low,Pending
2694,St. Catherine,63,Unemployed,3685579,High,Verified
2695,St. Catherine,53,Self-Employed,6712084,Low,Verified
2696,Clarendon,51,Employed,1492019,Medium,Pending
2697,St. James,55,Unemployed,4444393,Low,Verified
2698,Clarendon,37,Unemployed,2240352,High,Verified
2699,Manchester,48,Unemployed,2709042,Low,Verified
2700,Clarendon,39,Unemployed,2677330,Medium,Verified
2701,Kingston,66,Unemployed,7421238,High,Verified
2702,Manchester,43,Employed,5882070,Low,Verified
2703,St. Catherine,52,Unemployed,2512460,Low,Verified
2704,St. James,60,Self-Employed,1355134,Low,Rejected
2705,Manchester,33,Unemployed,5854379,Low,Verified
2706,Manchester,40,Unemployed,4947036,Low,Verified
2707,Kingston,55,Unemployed,7008087,Low,Verified
2708,St. James,25,Unemployed,6329423,Low,Pending
2709,St. Catherine,29,Unemployed,5724824,Medium,Verified
2710,Manchester,49,Employed,3120886,Medium,Pending
2711,Manchester,26,Employed,1848278,Low,Pending
2712,Kingston,45,Unemployed,7835483,High,Rejected
2713,Clarendon,51,Employed,923182,High,Pending
2714,St. Catherine,42,Self-Employed,5042895,Medium,Verified
2715,St. James,22,Unemployed,6017975,Low,Pending
2716,Manchester,65,Self-Employed,4243749,Low,Rejected
2717,Manchester,25,Self-Employed,884106,Medium,Rejected
2718,St. Catherine,47,Unemployed,2450882,Medium,Verified
2719,Clarendon,45,Self-Employed,3259150,Low,Verified
2720,Manchester,28,Self-Employed,2825216,Medium,Verified
2721,St. Catherine,21,Self-Employed,964486,Low,Verified
2722,Kingston,40,Unemployed,2493696,Low,Pending
2723,Clarendon,64,Unemployed,7702320,Medium,Rejected
2724,St. James,43,Self-Employed,3631455,Medium,Verified
2725,Manchester,52,Unemployed,6821832,Low,Pending
2726,St. Catherine,31,Unemployed,4646556,Medium,Verified
2727,Kingston,59,Self-Employed,7059225,High,Verified
2728,St. James,67,Unemployed,1535062,Medium,Verified
2729,St. Catherine,44,Employed,1527468,Medium,Verified
2730,St. Catherine,31,Unemployed,2864618,Low,Pending
2731,St. James,49,Employed,5086812,Low,Verified
2732,Kingston,46,Self-Employed,4254707,Low,Verified
2733,Kingston,36,Unemployed,3615845,Medium,Verified
2734,Clarendon,55,Self-Employed,6609632,Medium,Verified
2735,Manchester,40,Self-Employed,3796038,Low,Rejected
2736,St. James,66,Self-Employed,5672587,Low,Verified
2737,St. James,23,Self-Employed,6158942,Low,Verified
2738,St. James,21,Self-Employed,3876511,Low,Pending
2739,Kingston,67,Unemployed,2702453,High,Verified
2740,Manchester,21,Employed,7084179,Medium,Pending
2741,Clarendon,37,Unemployed,7464054,Low,Verified
2742,St. Catherine,22,Unemployed,4854066,Medium,Verified
2743,St. Catherine,49,Unemployed,7714128,Medium,Rejected
2744,St. James,40,Unemployed,4668707,Medium,Pending
2745,Manchester,26,Employed,3598658,Low,Verified
2746,Kingston,28,Unemployed,2224241,Low,Verified
2747,Manchester,49,Self-Employed,1702810,Low,Rejected
2748,Manchester,68,Unemployed,7632884,High,Verified
2749,Kingston,53,Unemployed,5259118,Medium,Verified
2750,St. James,23,Employed,6341543,Medium,Verified
2751,Manchester,55,Employed,4514528,Low,Verified
2752,St. Catherine,25,Self-Employed,5969619,Low,Verified
2753,Kingston,47,Unemployed,7195021,Low,Pending
2754,Clarendon,64,Unemployed,7761507,High,Verified
2755,St. James,32,Unemployed,7983044,Low,Pending
2756,Kingston,40,Self-Employed,5180268,Low,Verified
2757,Clarendon,65,Employed,4495611,High,Verified
2758,Clarendon,40,Self-Employed,6231159,Medium,Verified
2759,Manchester,29,Unemployed,1846094,Medium,Verified
2760,Manchester,59,Employed,4192389,Low,Verified
2761,Manchester,24,Employed,4216502,Medium,Verified
2762,Kingston,39,Self-Employed,6282524,Low,Pending
2763,Kingston,58,Employed,1554108,Medium,Verified
2764,St. James,47,Employed,1532878,Low,Verified
2765,Manchester,65,Unemployed,4019919,Low,Rejected
2766,Clarendon,63,Unemployed,7025175,Medium,Rejected
2767,St. Catherine,33,Employed,1801622,Medium,Verified
2768,St. James,33,Employed,4046319,Medium,Verified
2769,Kingston,42,Self-Employed,2436617,Low,Pending
2770,St. James,48,Self-Employed,6546357,Low,Pending
2771,St. James,67,Employed,4530536,Medium,Verified
2772,St. James,65,Unemployed,3163304,Medium,Verified
2773,St. James,42,Employed,3266704,High,Pending
2774,St. Catherine,63,Employed,3159792,Medium,Rejected
2775,Manchester,39,Unemployed,1161911,Low,Pending
2776,Clarendon,28,Unemployed,1846251,High,Verified
2777,St. James,28,Self-Employed,1085356,Low,Verified
2778,St. James,62,Self-Employed,7923115,Low,Verified
2779,St. James,46,Self-Employed,2324205,Low,Verified
2780,Manchester,68,Self-Employed,3803337,Low,Verified
2781,Kingston,46,Unemployed,1968694,Medium,Verified
2782,Kingston,43,Employed,6781586,Medium,Verified
2783,St. Catherine,63,Self-Employed,7363484,Medium,Verified
2784,Kingston,33,Self-Employed,916481,Low,Pending
2785,St. James,48,Unemployed,5062563,Low,Pending
2786,St. James,29,Unemployed,7141266,Low,Rejected
2787,St. James,40,Employed,4075654,Medium,Pending
2788,St. Catherine,39,Employed,4474777,Low,Verified
2789,St. James,68,Unemployed,7033550,High,Verified
2790,Kingston,59,Self-Employed,2913527,Low,Verified
2791,Manchester,32,Self-Employed,7329573,Low,Verified
2792,Manchester,35,Self-Employed,5937026,Medium,Rejected
2793,Clarendon,51,Employed,2010213,High,Verified
2794,Kingston,34,Self-Employed,2999806,Low,Verified
2795,St. James,31,Self-Employed,7910863,Medium,Verified
2796,Manchester,46,Unemployed,6725313,High,Verified
2797,Kingston,62,Self-Employed,5195102,High,Verified
2798,Manchester,47,Unemployed,7224411,Medium,Verified
2799,St. James,31,Self-Employed,7165945,Medium,Verified
2800,Manchester,58,Employed,7624125,Low,Verified
2801,Clarendon,54,Self-Employed,3042019,High,Rejected
2802,Clarendon,63,Self-Employed,2862044,Low,Verified
2803,Manchester,39,Unemployed,7154455,High,Verified
2804,Kingston,26,Unemployed,1112051,Low,Verified
2805,Kingston,66,Unemployed,6970022,Low,Verified
2806,Kingston,58,Self-Employed,7948355,Medium,Verified
2807,Manchester,69,Self-Employed,6871935,Low,Verified
2808,Kingston,62,Employed,3591004,Low,Pending
2809,St. James,48,Self-Employed,7511083,Medium,Pending
2810,Clarendon,21,Employed,7988612,Medium,Verified
2811,St. James,55,Unemployed,4097334,Medium,Verified
2812,Kingston,60,Unemployed,7062748,Low,Verified
2813,St. James,28,Unemployed,4368125,Medium,Verified
2814,Kingston,67,Employed,7456669,Low,Verified
2815,Manchester,27,Self-Employed,3441436,Low,Verified
2816,St. James,31,Unemployed,2576025,Medium,Verified
2817,Manchester,59,Self-Employed,1954258,High,Pending
2818,Manchester,24,Self-Employed,3242905,Low,Pending
2819,St. Catherine,45,Unemployed,7600676,Medium,Pending
2820,Kingston,32,Employed,1790170,Low,Verified
2821,Clarendon,46,Self-Employed,2533341,Low,Verified
2822,Kingston,58,Unemployed,2212210,Low,Verified
2823,Clarendon,66,Self-Employed,6825140,High,Verified
2824,Kingston,32,Self-Employed,7162781,High,Verified
2825,Manchester,63,Self-Employed,6596098,Medium,Verified
2826,St. James,57,Self-Employed,7468026,Medium,Verified
2827,St. James,66,Self-Employed,3963257,Medium,Pending
2828,St. Catherine,44,Employed,3474986,Low,Pending
2829,Clarendon,36,Employed,4215814,Low,Verified
2830,Clarendon,33,Unemployed,6836860,Low,Verified
2831,Clarendon,45,Employed,2750256,Medium,Verified
2832,Manchester,24,Employed,3603528,High,Verified
2833,Clarendon,31,Employed,7713524,Low,Verified
2834,St. James,52,Self-Employed,4208168,Low,Pending
2835,Manchester,69,Self-Employed,6110825,Low,Verified
2836,Kingston,27,Unemployed,5054284,High,Verified
2837,Clarendon,66,Unemployed,1643214,Low,Verified
2838,Clarendon,31,Unemployed,965301,Low,Verified
2839,Kingston,48,Self-Employed,5614974,Medium,Verified
2840,Clarendon,61,Employed,1902020,Medium,Pending
2841,Kingston,43,Employed,1097180,Low,Verified
2842,Manchester,65,Self-Employed,4205914,Low,Verified
2843,St. James,43,Unemployed,4977927,Medium,Rejected
2844,Kingston,48,Unemployed,5676831,Low,Verified
2845,St. Catherine,63,Unemployed,5832403,High,Verified
2846,Kingston,67,Self-Employed,2467391,Medium,Verified
2847,Clarendon,46,Unemployed,4029065,Low,Pending
2848,Manchester,45,Unemployed,4259340,Low,Verified
2849,Manchester,49,Self-Employed,4018622,Low,Verified
2850,Kingston,39,Employed,5440604,Low,Rejected
2851,St. James,53,Self-Employed,1387426,High,Pending
2852,St. Catherine,56,Self-Employed,4230460,High,Verified
2853,Manchester,34,Self-Employed,5843637,Low,Pending
2854,Clarendon,34,Self-Employed,7502343,Low,Verified
2855,Clarendon,55,Employed,3940380,Low,Verified
2856,St. James,50,Unemployed,1931614,Low,Verified
2857,Manchester,48,Self-Employed,2856744,Medium,Verified
2858,Kingston,37,Employed,6467741,Low,Verified
2859,Clarendon,23,Unemployed,5912468,High,Pending
2860,St. James,36,Unemployed,3266507,Low,Verified
2861,Manchester,66,Unemployed,5787658,Medium,Verified
2862,Manchester,50,Self-Employed,2466561,High,Verified
2863,Manchester,49,Self-Employed,6218673,Low,Rejected
2864,Manchester,65,Unemployed,7541928,Low,Pending
2865,Manchester,35,Unemployed,1576385,Low,Verified
2866,Clarendon,66,Unemployed,7995105,Low,Rejected
2867,St. James,45,Unemployed,2704514,High,Verified
2868,Manchester,58,Unemployed,3097167,High,Verified
2869,St. Catherine,62,Unemployed,1876419,High,Pending
2870,St. Catherine,67,Employed,6707286,High,Verified
2871,St. James,58,Unemployed,1806840,Low,Rejected
2872,Kingston,43,Self-Employed,1781489,High,Verified
2873,Kingston,45,Self-Employed,4943315,High,Verified
2874,Kingston,62,Self-Employed,5359512,Low,Pending
2875,St. Catherine,27,Unemployed,7319453,Low,Pending
2876,Kingston,42,Self-Employed,4072145,Medium,Verified
2877,Clarendon,37,Employed,7646090,Low,Verified
2878,Manchester,38,Unemployed,1019356,Low,Pending
2879,St. Catherine,69,Self-Employed,4331024,High,Verified
2880,St. James,61,Employed,3795353,High,Rejected
2881,St. James,30,Employed,2475255,Low,Pending
2882,Manchester,30,Self-Employed,1284600,Low,Verified
2883,St. Catherine,27,Employed,2295318,High,Verified
2884,Kingston,68,Self-Employed,2708151,Medium,Verified
2885,Kingston,58,Employed,3717167,Low,Verified
2886,Clarendon,47,Unemployed,4089363,Medium,Pending
2887,Clarendon,53,Unemployed,7268588,High,Rejected
2888,Kingston,21,Unemployed,3157761,High,Verified
2889,St. James,64,Unemployed,1446231,Low,Verified
2890,St. James,54,Unemployed,1569822,Low,Verified
2891,Clarendon,24,Self-Employed,3586202,High,Verified
2892,Manchester,37,Unemployed,7317240,Low,Verified
2893,Kingston,24,Unemployed,5009229,Medium,Verified
2894,Clarendon,63,Unemployed,4687875,Low,Verified
2895,Clarendon,46,Unemployed,6126064,Low,Pending
2896,Kingston,24,Employed,2449379,Low,Verified
2897,Kingston,21,Unemployed,3096482,Low,Pending
2898,St. James,27,Unemployed,3557867,High,Pending
2899,Manchester,50,Self-Employed,6351093,Low,Verified
2900,Manchester,29,Employed,5743999,High,Verified
2901,Kingston,55,Self-Employed,4046582,High,Verified
2902,St. Catherine,28,Unemployed,7932359,Low,Verified
2903,Clarendon,44,Self-Employed,3192001,Medium,Pending
2904,Clarendon,39,Self-Employed,3072133,Low,Verified
2905,Kingston,56,Unemployed,3116830,Medium,Verified
2906,St. Catherine,63,Employed,3025653,Medium,Verified
2907,St. James,47,Employed,6159241,Low,Pending
2908,Kingston,52,Self-Employed,2033387,Low,Verified
2909,Kingston,34,Unemployed,7299348,Medium,Verified
2910,Clarendon,38,Self-Employed,5605865,High,Verified
2911,Kingston,48,Self-Employed,850818,Low,Pending
2912,Kingston,49,Self-Employed,3049119,Medium,Verified
2913,Kingston,36,Unemployed,3251603,Low,Verified
2914,Clarendon,55,Unemployed,6236361,High,Verified
2915,St. James,67,Employed,2297116,Low,Verified
2916,St. James,51,Unemployed,6371944,Medium,Verified
2917,Kingston,24,Self-Employed,7538227,Low,Verified
2918,Clarendon,57,Self-Employed,5112946,Medium,Verified
2919,St. James,37,Employed,3706273,High,Verified
2920,St. James,59,Unemployed,995428,Medium,Verified
2921,St. James,68,Self-Employed,4694099,Medium,Verified
2922,Clarendon,66,Employed,5395772,Medium,Verified
2923,Clarendon,46,Employed,5811580,High,Verified
2924,Kingston,68,Self-Employed,5089991,Medium,Rejected
2925,Manchester,59,Self-Employed,6541638,High,Verified
2926,St. James,61,Unemployed,6852677,Medium,Verified
2927,Manchester,24,Employed,4607114,Medium,Verified
2928,Clarendon,50,Self-Employed,7382123,Low,Verified
2929,Clarendon,50,Employed,7605969,Medium,Verified
2930,Clarendon,42,Unemployed,6184434,Low,Verified
2931,Manchester,31,Self-Employed,7203561,High,Rejected
2932,Clarendon,22,Unemployed,4781048,Medium,Pending
2933,Kingston,64,Employed,6674136,High,Pending
2934,Clarendon,32,Unemployed,6879422,Low,Rejected
2935,St. Catherine,50,Unemployed,6788884,Low,Rejected
2936,Manchester,56,Employed,6436589,High,Pending
2937,St. Catherine,38,Unemployed,7131223,Low,Verified
2938,Clarendon,46,Employed,7645294,Low,Verified
2939,Kingston,27,Self-Employed,6567141,High,Verified
2940,St. James,21,Employed,4090633,Medium,Verified
2941,Clarendon,46,Employed,1982618,Low,Verified
2942,Kingston,43,Self-Employed,2471179,High,Rejected
2943,Manchester,46,Employed,895494,Low,Verified
2944,St. Catherine,65,Self-Employed,6034320,High,Verified
2945,St. Catherine,26,Self-Employed,3797439,Low,Verified
2946,St. Catherine,26,Employed,4028409,Medium,Verified
2947,Manchester,64,Unemployed,5698841,Low,Verified
2948,Kingston,28,Unemployed,3814130,Medium,Verified
2949,Manchester,44,Self-Employed,5711165,Low,Verified
2950,St. Catherine,42,Unemployed,5547492,High,Verified
2951,Clarendon,39,Unemployed,2911278,Low,Verified
2952,St. James,57,Employed,4688832,Low,Verified
2953,Manchester,38,Self-Employed,5335751,Medium,Verified
2954,Manchester,51,Self-Employed,1016651,Low,Verified
2955,Kingston,57,Employed,7420661,Low,Verified
2956,Kingston,50,Unemployed,2340856,Low,Verified
2957,Manchester,62,Self-Employed,7108434,Low,Verified
2958,St. Catherine,53,Unemployed,4254520,Low,Verified
2959,St. James,30,Self-Employed,6306079,Low,Verified
2960,Kingston,57,Self-Employed,7167038,Low,Verified
2961,St. Catherine,32,Self-Employed,1405502,Medium,Pending
2962,Clarendon,50,Self-Employed,3335244,Medium,Verified
2963,Kingston,47,Unemployed,2360155,Low,Verified
2964,St. Catherine,59,Unemployed,5741824,High,Verified
2965,St. Catherine,29,Unemployed,4840114,High,Verified
2966,St. James,41,Unemployed,2411589,Low,Verified
2967,St. James,32,Employed,7489927,Low,Pending
2968,Clarendon,49,Self-Employed,1268163,High,Pending
2969,St. Catherine,53,Self-Employed,1639812,Low,Verified
2970,St. Catherine,63,Self-Employed,1570008,Low,Rejected
2971,St. James,35,Employed,7669077,Low,Verified
2972,Kingston,22,Unemployed,5298907,Medium,Verified
2973,Kingston,59,Self-Employed,3800102,Low,Verified
2974,Manchester,64,Unemployed,4731926,Medium,Verified
2975,St. James,38,Unemployed,7389763,Medium,Verified
2976,Manchester,23,Employed,6207923,Medium,Verified
2977,St. James,27,Employed,6763389,High,Verified
2978,Clarendon,63,Unemployed,1844654,Low,Verified
2979,St. Catherine,38,Self-Employed,3178772,Medium,Verified
2980,Clarendon,64,Self-Employed,4276452,Low,Verified
2981,St. James,58,Employed,4197559,Low,Verified
2982,St. Catherine,57,Employed,5886312,Low,Verified
2983,Kingston,53,Employed,1148737,Low,Verified
2984,Kingston,64,Employed,3621562,Low,Pending
2985,Manchester,51,Employed,6540592,Low,Verified
2986,St. James,31,Employed,2249299,Low,Pending
2987,St. James,24,Employed,2312185,Medium,Verified
2988,Kingston,38,Self-Employed,3564630,Low,Verified
2989,Clarendon,24,Employed,981601,Medium,Pending
2990,St. Catherine,69,Employed,5062986,Low,Verified
2991,Clarendon,54,Self-Employed,4168737,Low,Verified
2992,Clarendon,49,Self-Employed,3344544,Low,Verified
2993,Kingston,44,Unemployed,2095129,Low,Verified
2994,Kingston,42,Employed,4299585,Medium,Verified
2995,Kingston,22,Employed,2214780,Low,Verified
2996,Manchester,64,Employed,5654078,High,Pending
2997,Clarendon,26,Employed,6125910,High,Verified
2998,St. James,62,Unemployed,6163240,Low,Verified
2999,St. Catherine,45,Self-Employed,2828217,Medium,Pending
3000,Manchester,41,Self-Employed,1459297,Low,Verified
