Log_ID,Timestamp,Action,User_Role,Data_Accessed,Compliance_Flag
6742,2025-10-02,DATA_MASK,Analyst,Financial,OK
6743,2022-02-25,UPDATE,System,PII,OK
6744,2023-11-04,VIEW,System,Financial,OK
6745,2023-06-18,VIEW,Admin,PII,OK
6746,2025-09-07,VIEW,Analyst,Financial,OK
6747,2022-08-17,MODEL_RUN,Analyst,Financial,OK
6748,2022-06-30,MODEL_RUN,System,Financial,OK
6749,2023-11-22,DATA_MASK,Analyst,PII,OK
6750,2021-04-20,VIEW,Analyst,PII,OK
6751,2023-11-17,UPDATE,System,PII,OK
6752,2023-07-07,MODEL_RUN,Admin,Financial,OK
6753,2021-09-13,DATA_MASK,System,Financial,Violation
6754,2023-01-16,UPDATE,System,PII,OK
6755,2025-06-17,DATA_MASK,Admin,PII,OK
6756,2022-11-07,VIEW,Analyst,Financial,OK
6757,2023-02-14,MODEL_RUN,System,PII,OK
6758,2024-12-15,VIEW,Analyst,Financial,OK
6759,2023-03-29,UPDATE,Admin,Financial,OK
6760,2025-04-11,DATA_MASK,Admin,PII,OK
6761,2021-01-29,UPDATE,Analyst,PII,OK
6762,2022-11-23,VIEW,Admin,Financial,OK
6763,2022-10-15,DATA_MASK,Admin,PII,OK
6764,2022-01-02,MODEL_RUN,Admin,Financial,OK
6765,2022-05-17,MODEL_RUN,Analyst,PII,OK
6766,2023-10-01,UPDATE,Analyst,Financial,OK
6767,2021-12-17,DATA_MASK,Admin,Financial,OK
6768,2022-12-27,DATA_MASK,Admin,PII,OK
6769,2025-10-17,MODEL_RUN,Analyst,PII,OK
6770,2022-08-18,UPDATE,Admin,PII,OK
6771,2023-07-21,DATA_MASK,Admin,PII,OK
6772,2021-10-07,MODEL_RUN,Admin,Financial,OK
6773,2022-02-06,MODEL_RUN,Analyst,Financial,OK
6774,2021-01-22,MODEL_RUN,System,Financial,OK
6775,2025-11-05,MODEL_RUN,System,Financial,OK
6776,2021-03-06,VIEW,System,PII,OK
6777,2025-07-26,VIEW,Analyst,PII,OK
6778,2025-06-21,MODEL_RUN,System,PII,OK
6779,2024-12-11,UPDATE,System,PII,OK
6780,2024-01-29,UPDATE,System,PII,OK
6781,2023-07-09,VIEW,System,PII,OK
6782,2024-08-29,MODEL_RUN,Analyst,Financial,OK
6783,2022-04-13,DATA_MASK,Admin,PII,OK
6784,2022-01-28,VIEW,Admin,Financial,OK
6785,2024-05-01,VIEW,System,PII,OK
6786,2025-10-23,MODEL_RUN,Analyst,PII,OK
6787,2025-04-15,UPDATE,Admin,PII,OK
6788,2024-04-27,MODEL_RUN,System,PII,Violation
6789,2022-10-09,UPDATE,System,Financial,OK
6790,2021-09-14,DATA_MASK,System,PII,OK
6791,2024-09-19,MODEL_RUN,System,Financial,Violation
6792,2021-08-22,UPDATE,System,PII,OK
6793,2025-05-21,MODEL_RUN,Admin,Financial,OK
6794,2024-10-05,VIEW,Admin,PII,OK
6795,2023-03-03,MODEL_RUN,Admin,Financial,OK
6796,2024-04-15,UPDATE,Analyst,Financial,OK
6797,2024-01-12,DATA_MASK,System,PII,OK
6798,2024-06-15,MODEL_RUN,Admin,PII,OK
6799,2023-04-27,VIEW,System,PII,OK
6800,2024-05-25,DATA_MASK,System,PII,OK
6801,2024-07-14,DATA_MASK,Analyst,Financial,OK
6802,2024-07-01,MODEL_RUN,Analyst,Financial,OK
6803,2021-03-09,UPDATE,Analyst,PII,OK
6804,2022-07-04,DATA_MASK,Admin,Financial,OK
6805,2021-10-16,MODEL_RUN,Analyst,PII,OK
6806,2022-04-21,DATA_MASK,Analyst,Financial,OK
6807,2021-08-07,DATA_MASK,System,Financial,OK
6808,2022-08-23,MODEL_RUN,Analyst,PII,OK
6809,2023-05-25,DATA_MASK,System,PII,OK
6810,2023-04-29,DATA_MASK,Analyst,PII,OK
6811,2023-03-21,VIEW,System,PII,OK
6812,2022-02-19,VIEW,Analyst,Financial,OK
6813,2022-06-30,UPDATE,System,PII,OK
6814,2023-10-07,UPDATE,Analyst,Financial,OK
6815,2025-01-03,UPDATE,Analyst,Financial,OK
6816,2023-11-01,DATA_MASK,Analyst,PII,OK
6817,2022-07-08,DATA_MASK,System,Financial,Violation
6818,2022-01-23,UPDATE,System,Financial,OK
6819,2025-07-20,MODEL_RUN,Admin,Financial,OK
6820,2024-06-20,MODEL_RUN,System,PII,OK
6821,2025-04-09,MODEL_RUN,System,PII,OK
6822,2025-06-09,VIEW,System,Financial,OK
6823,2023-11-03,UPDATE,Admin,PII,OK
6824,2022-06-27,DATA_MASK,System,PII,OK
6825,2025-02-01,DATA_MASK,Admin,Financial,OK
6826,2021-04-20,DATA_MASK,Analyst,Financial,OK
6827,2025-06-13,VIEW,System,PII,OK
6828,2023-10-04,MODEL_RUN,Admin,Financial,OK
6829,2025-10-09,MODEL_RUN,System,Financial,OK
6830,2025-07-29,DATA_MASK,Admin,Financial,Violation
6831,2022-12-22,MODEL_RUN,Analyst,Financial,Violation
6832,2021-08-20,VIEW,System,PII,OK
6833,2023-02-14,VIEW,System,PII,OK
6834,2025-11-09,UPDATE,System,PII,OK
6835,2025-12-04,DATA_MASK,Analyst,PII,OK
6836,2025-05-27,UPDATE,Analyst,PII,OK
6837,2024-01-06,DATA_MASK,System,PII,OK
6838,2021-04-25,DATA_MASK,Analyst,PII,OK
6839,2024-02-03,MODEL_RUN,Admin,Financial,OK
6840,2021-09-16,MODEL_RUN,System,PII,OK
6841,2024-08-25,DATA_MASK,Admin,PII,OK
6842,2021-08-20,VIEW,System,Financial,OK
6843,2024-04-23,UPDATE,Admin,Financial,OK
6844,2025-04-29,DATA_MASK,Analyst,Financial,OK
6845,2022-07-29,UPDATE,Admin,PII,OK
6846,2025-08-11,DATA_MASK,System,PII,OK
6847,2021-07-20,VIEW,Admin,PII,OK
6848,2021-05-19,UPDATE,Admin,Financial,OK
6849,2021-03-18,VIEW,System,PII,OK
6850,2024-12-08,MODEL_RUN,Admin,Financial,OK
6851,2021-12-26,VIEW,Admin,PII,OK
6852,2025-09-13,DATA_MASK,Analyst,Financial,OK
6853,2022-02-27,DATA_MASK,Analyst,PII,OK
6854,2025-05-06,DATA_MASK,Analyst,PII,OK
6855,2024-08-01,MODEL_RUN,Admin,PII,OK
6856,2024-11-13,DATA_MASK,Analyst,Financial,OK
6857,2021-07-25,MODEL_RUN,Admin,PII,OK
6858,2023-04-11,VIEW,Admin,Financial,OK
6859,2023-05-24,DATA_MASK,System,Financial,OK
6860,2022-07-22,VIEW,Analyst,PII,OK
6861,2024-12-11,DATA_MASK,Admin,PII,OK
6862,2021-06-24,DATA_MASK,System,PII,OK
6863,2025-10-09,MODEL_RUN,Analyst,Financial,OK
6864,2023-06-10,MODEL_RUN,System,PII,OK
6865,2024-07-26,DATA_MASK,Analyst,PII,OK
6866,2024-01-31,DATA_MASK,Analyst,Financial,OK
6867,2024-06-10,UPDATE,Admin,PII,OK
6868,2022-11-28,DATA_MASK,System,PII,OK
6869,2021-02-17,MODEL_RUN,Admin,Financial,OK
6870,2021-10-27,MODEL_RUN,Admin,Financial,Violation
6871,2024-02-22,VIEW,Admin,PII,OK
6872,2023-02-23,MODEL_RUN,Analyst,PII,OK
6873,2021-06-10,VIEW,Admin,PII,OK
6874,2023-09-08,UPDATE,System,PII,OK
6875,2024-04-08,VIEW,Admin,Financial,OK
6876,2025-01-20,UPDATE,System,Financial,OK
6877,2021-11-09,VIEW,Admin,PII,OK
6878,2023-03-05,VIEW,Admin,Financial,OK
6879,2024-12-17,MODEL_RUN,Admin,Financial,OK
6880,2025-01-17,MODEL_RUN,System,Financial,OK
6881,2024-12-26,VIEW,Analyst,PII,OK
6882,2025-08-05,UPDATE,Admin,PII,OK
6883,2025-09-25,MODEL_RUN,Analyst,PII,OK
6884,2022-02-03,UPDATE,Analyst,PII,OK
6885,2022-09-04,UPDATE,Analyst,Financial,OK
6886,2024-02-08,UPDATE,Analyst,PII,OK
6887,2025-08-05,UPDATE,Admin,Financial,OK
6888,2025-11-13,DATA_MASK,Admin,Financial,OK
6889,2022-12-30,UPDATE,Analyst,PII,OK
6890,2022-08-18,MODEL_RUN,System,Financial,Violation
6891,2021-02-12,MODEL_RUN,Admin,PII,Violation
6892,2025-07-29,MODEL_RUN,Admin,Financial,Violation
6893,2025-07-26,DATA_MASK,Analyst,Financial,OK
6894,2022-05-08,VIEW,Admin,PII,OK
6895,2025-11-24,VIEW,System,Financial,Violation
6896,2023-06-14,MODEL_RUN,Analyst,Financial,OK
6897,2025-01-31,VIEW,Analyst,PII,OK
6898,2023-07-16,DATA_MASK,System,PII,OK
6899,2025-06-04,UPDATE,Admin,PII,OK
6900,2021-08-09,DATA_MASK,System,Financial,OK
6901,2023-08-28,VIEW,Admin,PII,Violation
6902,2024-12-14,VIEW,System,PII,OK
6903,2024-07-30,VIEW,Admin,PII,Violation
6904,2021-07-16,DATA_MASK,Analyst,Financial,OK
6905,2024-03-09,UPDATE,System,Financial,OK
6906,2023-10-02,UPDATE,Admin,PII,OK
6907,2024-02-09,DATA_MASK,Analyst,Financial,OK
6908,2022-05-30,DATA_MASK,Admin,Financial,OK
6909,2025-10-04,VIEW,Admin,Financial,OK
6910,2023-08-24,MODEL_RUN,Analyst,PII,OK
6911,2025-07-31,DATA_MASK,System,PII,Violation
6912,2023-03-17,MODEL_RUN,Admin,PII,OK
6913,2024-11-30,UPDATE,Admin,PII,OK
6914,2025-09-05,DATA_MASK,System,Financial,OK
6915,2022-08-22,MODEL_RUN,Admin,Financial,OK
6916,2022-07-10,MODEL_RUN,System,Financial,OK
6917,2024-03-30,VIEW,System,PII,OK
6918,2022-02-02,VIEW,Analyst,PII,OK
6919,2025-11-11,UPDATE,Analyst,Financial,OK
6920,2023-09-18,MODEL_RUN,Admin,Financial,OK
6921,2025-07-12,DATA_MASK,Analyst,PII,OK
6922,2022-01-12,MODEL_RUN,System,PII,OK
6923,2023-11-20,MODEL_RUN,Analyst,PII,OK
6924,2025-07-09,UPDATE,Analyst,PII,OK
6925,2024-12-15,MODEL_RUN,Analyst,Financial,OK
6926,2021-12-17,DATA_MASK,System,PII,OK
6927,2024-01-12,UPDATE,System,PII,OK
6928,2024-03-19,MODEL_RUN,System,PII,OK
6929,2021-07-31,VIEW,System,PII,OK
6930,2022-02-28,DATA_MASK,Admin,PII,Violation
6931,2021-11-05,VIEW,Admin,PII,OK
6932,2021-04-10,MODEL_RUN,System,Financial,OK
6933,2024-03-31,UPDATE,Analyst,PII,OK
6934,2025-08-26,UPDATE,System,Financial,OK
6935,2022-10-13,UPDATE,System,Financial,OK
6936,2021-05-09,VIEW,Admin,Financial,OK
6937,2023-05-02,DATA_MASK,Admin,PII,OK
6938,2024-12-21,VIEW,Analyst,Financial,OK
6939,2023-09-23,MODEL_RUN,Admin,Financial,OK
6940,2024-01-10,VIEW,Analyst,Financial,OK
6941,2024-04-08,MODEL_RUN,System,Financial,OK
6942,2023-06-01,DATA_MASK,Analyst,PII,OK
6943,2025-10-21,VIEW,Analyst,PII,OK
6944,2021-01-23,MODEL_RUN,Admin,PII,OK
6945,2024-08-06,UPDATE,System,PII,Violation
6946,2024-07-22,MODEL_RUN,Analyst,Financial,OK
6947,2023-12-14,UPDATE,System,PII,OK
6948,2025-05-07,DATA_MASK,Analyst,PII,OK
6949,2021-10-22,DATA_MASK,Admin,Financial,OK
6950,2025-12-10,DATA_MASK,System,Financial,OK
6951,2025-05-23,MODEL_RUN,Admin,PII,OK
6952,2022-02-04,VIEW,System,PII,OK
6953,2024-05-20,DATA_MASK,Analyst,Financial,OK
6954,2024-06-16,DATA_MASK,Admin,Financial,OK
6955,2024-07-06,MODEL_RUN,System,PII,OK
6956,2022-07-09,DATA_MASK,System,Financial,OK
6957,2021-01-02,VIEW,Admin,PII,OK
6958,2021-11-05,VIEW,System,PII,OK
6959,2021-05-03,MODEL_RUN,System,PII,OK
6960,2021-11-10,VIEW,Analyst,Financial,OK
6961,2021-07-14,UPDATE,System,PII,OK
6962,2023-08-11,VIEW,Analyst,PII,OK
6963,2021-05-20,VIEW,Analyst,Financial,OK
6964,2022-05-08,MODEL_RUN,Admin,PII,OK
6965,2022-07-03,VIEW,System,Financial,OK
6966,2025-01-04,UPDATE,Admin,Financial,OK
6967,2022-05-30,UPDATE,System,PII,Violation
6968,2024-12-08,UPDATE,System,Financial,OK
6969,2024-10-29,VIEW,Admin,PII,OK
6970,2024-07-31,VIEW,System,PII,OK
6971,2021-01-01,UPDATE,System,Financial,OK
6972,2025-07-07,MODEL_RUN,System,PII,OK
6973,2024-09-14,VIEW,Admin,Financial,Violation
6974,2023-10-11,UPDATE,System,Financial,OK
6975,2022-03-21,UPDATE,System,Financial,OK
6976,2024-01-05,DATA_MASK,Admin,PII,OK
6977,2023-06-13,MODEL_RUN,System,PII,OK
6978,2024-11-29,MODEL_RUN,Analyst,PII,OK
6979,2025-04-21,DATA_MASK,Admin,PII,OK
6980,2023-11-24,VIEW,Analyst,Financial,OK
6981,2021-09-07,VIEW,Admin,Financial,OK
6982,2022-03-20,MODEL_RUN,Admin,Financial,OK
6983,2025-11-19,MODEL_RUN,Admin,Financial,Violation
6984,2023-05-06,MODEL_RUN,Admin,Financial,OK
6985,2025-02-23,UPDATE,Admin,PII,Violation
6986,2023-11-12,VIEW,System,PII,OK
6987,2024-11-10,VIEW,Analyst,Financial,OK
6988,2022-04-13,MODEL_RUN,Analyst,Financial,OK
6989,2021-08-22,MODEL_RUN,System,PII,OK
6990,2022-02-12,UPDATE,System,PII,OK
6991,2023-01-11,DATA_MASK,System,PII,OK
6992,2022-09-24,DATA_MASK,Analyst,PII,OK
6993,2021-01-31,UPDATE,Admin,PII,Violation
6994,2023-10-27,DATA_MASK,Analyst,PII,OK
6995,2025-01-12,UPDATE,System,PII,OK
6996,2023-04-13,VIEW,Analyst,Financial,OK
6997,2022-12-31,VIEW,Analyst,PII,OK
6998,2021-12-05,DATA_MASK,Analyst,Financial,OK
6999,2022-12-03,MODEL_RUN,Admin,Financial,OK
7000,2023-10-31,UPDATE,Admin,Financial,OK
7001,2021-12-11,UPDATE,Analyst,PII,OK
7002,2024-01-09,MODEL_RUN,Admin,PII,OK
7003,2024-06-22,MODEL_RUN,System,PII,OK
7004,2022-07-27,DATA_MASK,Analyst,PII,Violation
7005,2023-07-06,VIEW,Admin,Financial,OK
7006,2021-03-31,UPDATE,Admin,PII,OK
7007,2025-02-12,UPDATE,System,PII,OK
7008,2023-08-07,DATA_MASK,Admin,PII,OK
7009,2021-05-26,VIEW,System,Financial,OK
7010,2023-10-18,VIEW,Admin,PII,OK
7011,2025-07-17,MODEL_RUN,System,Financial,OK
7012,2024-08-07,MODEL_RUN,Admin,PII,OK
7013,2022-05-31,MODEL_RUN,Analyst,PII,OK
7014,2023-09-18,VIEW,Analyst,Financial,OK
7015,2025-06-11,UPDATE,System,PII,OK
7016,2023-08-31,DATA_MASK,System,PII,OK
7017,2024-08-21,UPDATE,System,PII,OK
7018,2021-11-17,UPDATE,Admin,PII,OK
7019,2022-11-01,UPDATE,System,PII,OK
7020,2022-10-07,MODEL_RUN,Admin,PII,OK
7021,2025-01-09,VIEW,System,Financial,OK
7022,2023-08-22,UPDATE,Admin,Financial,OK
7023,2022-08-03,DATA_MASK,System,PII,OK
7024,2021-12-29,UPDATE,Admin,Financial,OK
7025,2021-04-24,DATA_MASK,Admin,PII,OK
7026,2024-03-11,MODEL_RUN,Admin,Financial,OK
7027,2023-03-24,MODEL_RUN,System,PII,OK
7028,2024-06-11,VIEW,System,Financial,OK
7029,2022-08-15,MODEL_RUN,Analyst,PII,OK
7030,2021-06-04,MODEL_RUN,Analyst,Financial,OK
7031,2021-10-10,DATA_MASK,System,Financial,OK
7032,2021-05-14,VIEW,Analyst,Financial,OK
7033,2021-08-17,MODEL_RUN,Analyst,Financial,Violation
7034,2021-02-13,DATA_MASK,System,Financial,OK
7035,2022-02-22,VIEW,Admin,Financial,OK
7036,2025-01-19,DATA_MASK,Analyst,Financial,Violation
7037,2023-08-10,MODEL_RUN,System,Financial,OK
7038,2025-10-20,DATA_MASK,System,PII,OK
7039,2022-01-28,VIEW,System,Financial,OK
7040,2023-08-27,VIEW,Analyst,PII,OK
7041,2023-12-09,DATA_MASK,Admin,PII,OK
7042,2024-10-26,VIEW,Analyst,PII,OK
7043,2025-07-23,VIEW,Admin,Financial,OK
7044,2024-10-01,VIEW,Admin,Financial,OK
7045,2025-08-16,DATA_MASK,Analyst,Financial,OK
7046,2021-09-04,MODEL_RUN,Analyst,PII,OK
7047,2021-10-31,VIEW,Analyst,PII,OK
7048,2021-10-10,MODEL_RUN,System,Financial,OK
7049,2025-12-29,DATA_MASK,Admin,Financial,OK
7050,2021-06-18,UPDATE,System,Financial,OK
7051,2025-05-18,UPDATE,Analyst,Financial,OK
7052,2024-12-02,DATA_MASK,Analyst,PII,OK
7053,2021-01-01,DATA_MASK,Analyst,Financial,OK
7054,2025-07-11,MODEL_RUN,Admin,Financial,OK
7055,2021-02-13,DATA_MASK,Analyst,Financial,OK
7056,2024-07-17,MODEL_RUN,System,Financial,OK
7057,2025-07-12,VIEW,System,PII,OK
7058,2023-09-13,VIEW,Analyst,PII,Violation
7059,2022-01-31,UPDATE,Admin,PII,OK
7060,2024-10-01,DATA_MASK,Analyst,Financial,OK
7061,2024-02-17,DATA_MASK,System,PII,OK
7062,2021-02-26,UPDATE,System,PII,OK
7063,2023-03-06,MODEL_RUN,System,PII,OK
7064,2023-08-08,MODEL_RUN,System,Financial,OK
7065,2025-08-06,UPDATE,Admin,PII,OK
7066,2021-12-04,VIEW,Admin,PII,OK
7067,2022-07-08,VIEW,Analyst,PII,OK
7068,2025-02-13,UPDATE,Analyst,Financial,OK
7069,2022-08-25,MODEL_RUN,Admin,PII,OK
7070,2022-05-13,MODEL_RUN,Admin,PII,OK
7071,2023-11-19,DATA_MASK,Analyst,Financial,OK
7072,2024-11-18,DATA_MASK,System,Financial,Violation
7073,2024-02-20,DATA_MASK,System,Financial,OK
7074,2024-05-16,VIEW,Analyst,PII,OK
7075,2021-11-30,MODEL_RUN,Admin,PII,OK
7076,2024-09-02,DATA_MASK,Admin,Financial,OK
7077,2024-07-04,VIEW,Admin,PII,OK
7078,2023-07-28,DATA_MASK,Admin,Financial,OK
7079,2022-06-24,MODEL_RUN,Admin,PII,OK
7080,2022-11-26,MODEL_RUN,Analyst,Financial,OK
7081,2024-03-27,VIEW,System,PII,OK
7082,2022-01-31,UPDATE,Admin,PII,OK
7083,2021-09-25,VIEW,System,Financial,OK
7084,2022-07-17,VIEW,Analyst,Financial,OK
7085,2024-11-18,VIEW,System,Financial,Violation
7086,2022-02-25,MODEL_RUN,Admin,Financial,OK
7087,2024-07-31,DATA_MASK,Analyst,PII,OK
7088,2022-01-22,VIEW,Admin,Financial,OK
7089,2024-08-18,DATA_MASK,Admin,PII,OK
7090,2025-10-03,MODEL_RUN,Admin,Financial,OK
7091,2024-06-01,DATA_MASK,System,PII,OK
7092,2023-11-19,MODEL_RUN,Analyst,Financial,OK
7093,2025-11-08,VIEW,Analyst,Financial,OK
7094,2021-07-01,MODEL_RUN,System,Financial,OK
7095,2025-03-10,UPDATE,Admin,PII,OK
7096,2023-04-17,VIEW,Analyst,Financial,OK
7097,2023-11-11,MODEL_RUN,Admin,Financial,OK
7098,2025-08-28,DATA_MASK,System,Financial,Violation
7099,2021-04-29,UPDATE,System,Financial,OK
7100,2024-08-30,UPDATE,Admin,Financial,OK
7101,2023-11-19,VIEW,Analyst,Financial,OK
7102,2025-06-22,DATA_MASK,System,Financial,Violation
7103,2025-07-09,MODEL_RUN,System,PII,OK
7104,2021-01-28,MODEL_RUN,Analyst,Financial,OK
7105,2021-11-25,DATA_MASK,System,Financial,OK
7106,2022-07-03,UPDATE,System,Financial,OK
7107,2024-12-04,VIEW,Admin,Financial,OK
7108,2024-09-10,MODEL_RUN,System,Financial,OK
7109,2024-11-15,VIEW,Admin,Financial,Violation
7110,2024-06-10,DATA_MASK,Admin,Financial,OK
7111,2021-02-06,MODEL_RUN,Admin,PII,Violation
7112,2021-06-02,DATA_MASK,Analyst,PII,OK
7113,2024-03-26,VIEW,Analyst,Financial,OK
7114,2023-09-05,MODEL_RUN,System,Financial,OK
7115,2021-11-04,VIEW,Analyst,PII,OK
7116,2025-01-03,VIEW,System,Financial,OK
7117,2021-05-02,MODEL_RUN,Analyst,Financial,OK
7118,2024-02-10,MODEL_RUN,Admin,PII,OK
7119,2022-12-18,MODEL_RUN,Analyst,Financial,OK
7120,2025-02-16,DATA_MASK,Admin,PII,OK
7121,2022-01-02,UPDATE,Analyst,Financial,OK
7122,2023-05-05,UPDATE,System,PII,OK
7123,2022-07-01,VIEW,System,Financial,OK
7124,2021-05-16,UPDATE,Admin,PII,OK
7125,2021-10-24,DATA_MASK,Admin,PII,OK
7126,2023-01-17,UPDATE,Analyst,Financial,Violation
7127,2021-12-23,MODEL_RUN,Admin,Financial,OK
7128,2023-10-05,DATA_MASK,System,PII,OK
7129,2023-02-27,DATA_MASK,Admin,Financial,Violation
7130,2023-03-14,VIEW,Admin,Financial,OK
7131,2025-03-13,VIEW,Analyst,Financial,OK
7132,2021-02-16,VIEW,Analyst,Financial,Violation
7133,2025-04-19,VIEW,Analyst,PII,OK
7134,2021-04-11,VIEW,Analyst,Financial,OK
7135,2021-11-21,DATA_MASK,System,PII,OK
7136,2025-10-23,UPDATE,Analyst,Financial,OK
7137,2024-10-15,MODEL_RUN,Analyst,PII,OK
7138,2025-05-29,UPDATE,Analyst,PII,OK
7139,2025-06-06,MODEL_RUN,System,Financial,OK
7140,2023-10-31,VIEW,System,Financial,OK
7141,2025-03-11,MODEL_RUN,Analyst,PII,OK
7142,2022-09-11,MODEL_RUN,System,Financial,Violation
7143,2023-01-09,MODEL_RUN,Admin,PII,OK
7144,2025-10-14,DATA_MASK,Analyst,Financial,Violation
7145,2023-06-29,UPDATE,Admin,Financial,OK
7146,2025-04-30,MODEL_RUN,Analyst,PII,OK
7147,2025-05-22,UPDATE,Analyst,PII,Violation
7148,2023-03-24,UPDATE,System,Financial,OK
7149,2024-04-21,UPDATE,System,PII,OK
7150,2025-04-02,MODEL_RUN,System,Financial,OK
7151,2021-04-22,UPDATE,System,Financial,OK
7152,2024-09-29,VIEW,Analyst,PII,OK
7153,2022-10-22,UPDATE,Admin,PII,OK
7154,2022-10-07,UPDATE,System,Financial,OK
7155,2023-04-10,UPDATE,Analyst,Financial,OK
7156,2022-03-29,VIEW,System,Financial,Violation
7157,2024-04-24,VIEW,Admin,Financial,OK
7158,2023-08-15,VIEW,Admin,Financial,OK
7159,2023-09-04,DATA_MASK,System,PII,Violation
7160,2023-02-16,VIEW,Admin,Financial,OK
7161,2025-08-15,UPDATE,Admin,PII,Violation
7162,2025-03-13,VIEW,Analyst,Financial,OK
7163,2022-10-14,DATA_MASK,Analyst,Financial,OK
7164,2021-05-14,DATA_MASK,Analyst,Financial,OK
7165,2022-11-11,MODEL_RUN,Admin,Financial,OK
7166,2024-06-29,MODEL_RUN,System,PII,OK
7167,2022-12-17,MODEL_RUN,Admin,Financial,OK
7168,2022-08-24,DATA_MASK,Analyst,PII,OK
7169,2025-05-06,DATA_MASK,Admin,Financial,OK
7170,2022-07-04,UPDATE,System,PII,OK
7171,2022-02-24,MODEL_RUN,Admin,PII,Violation
7172,2024-09-04,UPDATE,Admin,Financial,OK
7173,2021-09-05,DATA_MASK,System,Financial,OK
7174,2024-04-25,DATA_MASK,Analyst,PII,OK
7175,2022-10-17,DATA_MASK,Analyst,Financial,OK
7176,2022-03-21,DATA_MASK,Admin,PII,OK
7177,2022-09-26,MODEL_RUN,System,PII,OK
7178,2024-12-14,UPDATE,System,Financial,OK
7179,2022-01-19,VIEW,Analyst,Financial,OK
7180,2025-02-09,DATA_MASK,Admin,PII,OK
7181,2021-01-15,VIEW,Admin,PII,OK
7182,2021-06-09,DATA_MASK,System,PII,OK
7183,2023-08-06,UPDATE,System,Financial,OK
7184,2023-03-28,DATA_MASK,Analyst,Financial,OK
7185,2023-11-22,UPDATE,System,PII,OK
7186,2022-12-28,VIEW,System,PII,OK
7187,2021-01-15,DATA_MASK,Admin,PII,OK
7188,2021-06-21,UPDATE,Analyst,PII,OK
7189,2022-08-10,DATA_MASK,Admin,PII,OK
7190,2022-03-16,VIEW,Analyst,PII,OK
7191,2024-03-18,VIEW,Analyst,PII,OK
7192,2021-12-27,MODEL_RUN,System,PII,OK
7193,2024-03-13,VIEW,Analyst,Financial,OK
7194,2024-02-03,VIEW,Admin,PII,OK
7195,2025-03-15,DATA_MASK,System,PII,OK
7196,2022-06-16,VIEW,Admin,Financial,OK
7197,2024-06-11,MODEL_RUN,Analyst,PII,OK
7198,2021-04-29,DATA_MASK,Admin,Financial,OK
7199,2023-11-03,DATA_MASK,System,PII,OK
7200,2025-03-28,UPDATE,System,PII,OK
7201,2023-01-06,UPDATE,Analyst,PII,OK
7202,2024-03-17,DATA_MASK,Analyst,Financial,OK
7203,2021-06-04,UPDATE,Analyst,PII,OK
7204,2022-10-17,MODEL_RUN,Admin,PII,OK
7205,2023-02-15,VIEW,System,Financial,OK
7206,2022-05-10,UPDATE,Analyst,Financial,OK
7207,2021-02-04,UPDATE,Analyst,Financial,OK
7208,2021-07-17,UPDATE,Admin,PII,OK
7209,2024-02-13,VIEW,System,Financial,OK
7210,2025-01-22,DATA_MASK,Admin,PII,OK
7211,2024-10-03,MODEL_RUN,Admin,Financial,OK
7212,2025-01-30,DATA_MASK,System,Financial,OK
7213,2023-08-01,UPDATE,Admin,Financial,OK
7214,2025-06-06,UPDATE,Analyst,Financial,OK
7215,2021-04-21,VIEW,System,PII,Violation
7216,2022-09-24,UPDATE,Admin,PII,OK
7217,2022-08-12,DATA_MASK,Admin,Financial,OK
7218,2024-06-18,DATA_MASK,System,Financial,OK
7219,2023-12-14,DATA_MASK,Admin,PII,OK
7220,2022-03-27,MODEL_RUN,Admin,PII,OK
7221,2022-06-15,MODEL_RUN,System,Financial,OK
7222,2025-07-18,DATA_MASK,System,PII,OK
7223,2021-11-16,UPDATE,Admin,Financial,OK
7224,2023-12-25,MODEL_RUN,Analyst,PII,Violation
7225,2021-08-12,DATA_MASK,System,Financial,OK
7226,2025-04-28,VIEW,Analyst,Financial,OK
7227,2024-09-06,UPDATE,Analyst,Financial,OK
7228,2025-02-28,MODEL_RUN,Admin,PII,OK
7229,2022-02-12,MODEL_RUN,System,Financial,OK
7230,2022-05-15,DATA_MASK,Admin,Financial,Violation
7231,2022-03-16,MODEL_RUN,Admin,PII,OK
7232,2022-04-25,DATA_MASK,Admin,Financial,Violation
7233,2024-09-29,UPDATE,Analyst,Financial,OK
7234,2025-11-16,MODEL_RUN,Analyst,Financial,OK
7235,2023-09-25,VIEW,Admin,PII,OK
7236,2022-05-22,MODEL_RUN,Admin,PII,OK
7237,2023-07-19,UPDATE,System,PII,OK
7238,2022-12-11,MODEL_RUN,Analyst,PII,OK
7239,2021-11-23,UPDATE,Admin,Financial,OK
7240,2022-10-09,UPDATE,Admin,PII,OK
7241,2024-05-23,MODEL_RUN,Analyst,PII,OK
7242,2023-01-30,VIEW,Analyst,Financial,OK
7243,2025-02-09,UPDATE,System,Financial,OK
7244,2023-10-09,VIEW,Admin,PII,OK
7245,2022-09-07,MODEL_RUN,Admin,PII,OK
7246,2025-06-02,VIEW,Admin,Financial,OK
7247,2024-08-27,DATA_MASK,Admin,PII,OK
7248,2021-10-03,MODEL_RUN,Admin,Financial,OK
7249,2025-06-22,UPDATE,Analyst,PII,OK
7250,2023-02-18,MODEL_RUN,Admin,Financial,OK
7251,2021-03-20,MODEL_RUN,Analyst,Financial,OK
7252,2022-06-13,VIEW,Admin,PII,OK
